下单时间,推广设备,计划ID,计划名称,品类名,SKUID,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,直接订单行,直接订单金额,间接订单行,间接订单金额,总订单行,总订单金额,预售订单行,预售订单金额,直接加购数,间接加购数,总加购数,转化率(%),ROI,下单新客数,访问页面数,页面平均访问时长,深度进店数,店铺关注数,商品关注数,预约数,领劵数,推广模式
20230426,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10063844931707,119,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230413,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10057697062004,119,3,2.52,6.78,56.97,2.26,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,3,4.3,0,0,0,0,0,普通推广
20230424,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10053144187553,119,1,0.84,3.18,26.72,3.18,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,4,93.0,0,0,0,0,0,普通推广
20230401,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10048595005200,119,3,2.52,11.83,99.41,3.94,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,4,14.5,0,0,0,0,0,普通推广
20230402,全部,626847635,经典海投计划,花西子-彩妆套装,10047689998402,119,2,1.68,1.50,12.61,0.75,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,6,25.8,0,0,0,0,0,普通推广
20230409,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10044190668640,119,1,0.84,2.32,19.50,2.32,0,0.00,0,0.00,0,0.00,0,0.00,1,6,7,0.00,0.00,0,5,21.8,0,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-卸妆,10043755049206,119,2,1.68,2.28,19.16,1.14,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,2,203.5,0,0,0,0,0,普通推广
20230417,全部,1185208742,海投新客推广_品牌近180天未购,花西子-彩妆套装,10041709741614,119,1,0.84,6.29,52.86,6.29,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,3,17.7,0,0,0,0,0,普通推广
20230416,全部,1001313761,海投新客推广,花西子-粉饼,10032171629837,119,8,6.72,84.43,709.50,10.55,0,0.00,1,139.00,1,139.00,0,0.00,3,4,7,12.50,1.65,1,37,12.4,0,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-口红,10029018449468,119,2,1.68,1.25,10.50,0.63,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,5,13.4,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-遮瑕,10025624105129,119,5,4.20,12.21,102.61,2.44,0,0.00,0,0.00,0,0.00,0,0.00,5,0,5,0.00,0.00,0,10,37.6,0,0,0,0,0,普通推广
20230413,全部,626847635,经典海投计划,花西子-口红,10025478050140,119,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230425,全部,1185208742,海投新客推广_品牌近180天未购,花西子-口红,65679377849,119,6,5.04,23.64,198.66,3.94,0,0.00,0,0.00,0,0.00,0,0.00,7,8,15,0.00,0.00,0,67,21.6,4,1,0,0,1,普通推广
20230412,全部,626847635,经典海投计划,花西子-修容/阴影,65647140197,119,1,0.84,8.30,69.75,8.30,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,2,2.5,0,0,0,0,0,普通推广
20230426,全部,626847635,经典海投计划,花西子-腮红/胭脂,65644223613,119,2,1.68,5.97,50.17,2.99,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,32.0,0,0,0,0,0,普通推广
20230409,全部,626847635,经典海投计划,花西子-卸妆,65643896451,119,9,7.56,22.00,184.87,2.44,0,0.00,0,0.00,0,0.00,0,0.00,4,2,6,0.00,0.00,0,19,16.3,0,1,0,0,0,普通推广
20230423,全部,626847635,经典海投计划,花西子-粉底液/膏,10071428530846,118,1,0.85,1.98,16.78,1.98,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,2.0,0,0,0,0,0,普通推广
20230422,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10063845015115,118,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230424,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10063306623303,118,1,0.85,1.13,9.58,1.13,0,0.00,0,0.00,0,0.00,0,0.00,0,2,2,0.00,0.00,0,6,65.2,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10057697062004,118,1,0.85,1.92,16.27,1.92,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,1,1.0,0,0,0,0,0,普通推广
20230410,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10055223229862,118,1,0.85,1.59,13.47,1.59,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,13,10.4,0,0,0,0,0,普通推广
20230410,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10053144187551,118,1,0.85,2.32,19.66,2.32,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,9.0,0,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10053144187551,118,1,0.85,1.27,10.76,1.27,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,3.0,0,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-口红,10048983091897,118,5,4.24,10.36,87.80,2.07,0,0.00,0,0.00,0,0.00,0,0.00,1,2,3,0.00,0.00,0,12,9.0,0,0,2,0,0,普通推广
20230404,全部,1001313761,海投新客推广,花西子-蜜粉/散粉,10048595005200,118,3,2.54,17.03,144.32,5.68,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,5,85.0,0,0,0,0,0,普通推广
20230402,全部,1001313761,海投新客推广,花西子-腮红/胭脂,10045415993762,118,1,0.85,2.42,20.51,2.42,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230406,全部,626847635,经典海投计划,花西子-粉底液/膏,10043810570515,118,5,4.24,23.16,196.27,4.63,0,0.00,2,538.00,2,538.00,0,0.00,0,2,2,40.00,23.23,2,62,7.6,0,0,0,0,0,普通推广
20230426,全部,1185208742,海投新客推广_品牌近180天未购,花西子-彩妆套装,10034709054116,118,3,2.54,12.80,108.47,4.27,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,3,5.0,0,0,0,0,1,普通推广
20230409,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10031814298612,118,1,0.85,5.89,49.92,5.89,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,4.0,0,0,0,0,0,普通推广
20230412,全部,1001313761,海投新客推广,花西子-口红,10029845862616,118,3,2.54,19.18,162.54,6.39,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,4,91.8,0,0,0,0,0,普通推广
20230426,全部,626847635,经典海投计划,花西子-口红,65679377852,118,4,3.39,9.98,84.58,2.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,4,9.0,0,0,0,0,0,普通推广
20230409,全部,626847635,经典海投计划,花西子-口红,65679377846,118,1,0.85,9.49,80.42,9.49,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,2,55.0,0,0,0,0,0,普通推广
20230410,全部,626847635,经典海投计划,花西子-修容/阴影,65647140197,118,10,8.47,26.17,221.78,2.62,0,0.00,0,0.00,0,0.00,0,0.00,2,1,3,0.00,0.00,0,16,29.6,0,0,0,0,0,普通推广
20230408,全部,626847635,经典海投计划,花西子-修容/阴影,65647140196,118,1,0.85,2.26,19.15,2.26,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230418,全部,626847635,经典海投计划,花西子-粉底液/膏,10071428530847,117,2,1.71,2.97,25.38,1.49,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,4.0,0,0,0,0,0,普通推广
20230420,全部,626847635,经典海投计划,花西子-粉底液/膏,10071427753843,117,5,4.27,7.25,61.97,1.45,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,8,12.5,0,0,0,0,0,普通推广
20230413,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10053144187551,117,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230415,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10053144187549,117,4,3.42,8.58,73.33,2.15,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,11,12.1,0,0,0,0,0,普通推广
20230412,全部,626847635,经典海投计划,花西子-粉底液/膏,10043810570515,117,1,0.85,23.12,197.61,23.12,0,0.00,0,0.00,0,0.00,0,0.00,1,1,2,0.00,0.00,0,4,4.3,0,0,0,0,0,普通推广
20230407,全部,626847635,经典海投计划,花西子-粉底液/膏,10043810570513,117,5,4.27,3.77,32.22,0.75,0,0.00,0,0.00,0,0.00,0,0.00,2,2,4,0.00,0.00,0,27,19.0,0,0,1,0,0,普通推广
20230406,全部,626847635,经典海投计划,花西子-其它彩妆,10039463716683,117,5,4.27,4.76,40.68,0.95,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,22,8.4,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-睫毛膏/睫毛液,10029219278363,117,3,2.56,12.83,109.66,4.28,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,3,9.3,0,0,0,0,0,普通推广
20230410,全部,626847635,经典海投计划,花西子-蜜粉/散粉,69016625049,117,1,0.85,2.14,18.29,2.14,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,0.0,0,0,0,0,0,普通推广
20230425,全部,626847635,经典海投计划,花西子-口红,65679377856,117,4,3.42,10.56,90.26,2.64,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,20,27.8,0,0,0,0,0,普通推广
20230424,全部,626847635,经典海投计划,花西子-口红,65679377852,117,2,1.71,2.42,20.68,1.21,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,2.0,0,0,0,0,0,普通推广
20230422,全部,626847635,经典海投计划,花西子-粉底液/膏,10071427753844,116,4,3.45,4.82,41.55,1.21,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,12,13.3,0,0,0,0,0,普通推广
20230406,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10055223229862,116,2,1.72,13.77,118.71,6.89,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,36,22.0,0,0,0,0,0,普通推广
20230409,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10048595005200,116,6,5.17,74.48,642.07,12.41,0,0.00,1,169.00,1,169.00,0,0.00,0,1,1,16.67,2.27,1,5,11.6,0,0,0,0,0,普通推广
20230419,全部,1185208742,海投新客推广_品牌近180天未购,花西子-蜜粉/散粉,10048533931581,116,4,3.45,38.68,333.45,9.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,10,12.0,0,0,0,0,0,普通推广
20230416,全部,626847635,经典海投计划,花西子-腮红/胭脂,10045415993763,116,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-其它彩妆,10039463716686,116,2,1.72,2.50,21.55,1.25,0,0.00,8,712.00,8,712.00,0,0.00,1,15,16,400.00,284.80,1,53,28.7,0,0,0,0,0,普通推广
20230408,全部,1001313761,海投新客推广,花西子-粉饼,10032171629838,116,5,4.31,56.28,485.17,11.26,0,0.00,0,0.00,0,0.00,0,0.00,2,0,2,0.00,0.00,0,21,16.9,0,0,0,0,0,普通推广
20230422,全部,626847635,经典海投计划,花西子-粉饼,10032171629838,116,2,1.72,3.87,33.36,1.94,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,14,7.4,0,1,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-其他美妆工具,10031649034175,116,2,1.72,0.95,8.19,0.48,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,2,3.5,0,0,0,0,0,普通推广
20230413,全部,626847635,经典海投计划,花西子-口红,10029981109605,116,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230423,全部,626847635,经典海投计划,花西子-口红,10025478050140,116,1,0.86,1.71,14.74,1.71,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230418,全部,626847635,经典海投计划,花西子-眉笔/眉粉/眉膏,71687041938,116,1,0.86,3.32,28.62,3.32,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230418,全部,1185208742,海投新客推广_品牌近180天未购,花西子-眉笔/眉粉/眉膏,65655997099,116,5,4.31,19.32,166.55,3.86,1,69.00,0,0.00,1,69.00,0,0.00,5,6,11,20.00,3.57,1,19,17.5,2,0,0,0,0,普通推广
20230407,全部,1001313761,海投新客推广,花西子-眉笔/眉粉/眉膏,65655997099,116,3,2.59,5.40,46.55,1.80,0,0.00,0,0.00,0,0.00,0,0.00,6,0,6,0.00,0.00,0,11,19.7,0,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10057697062004,115,2,1.74,2.98,25.91,1.49,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,3,2.3,0,0,0,0,0,普通推广
20230408,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10053144187551,115,3,2.61,6.19,53.83,2.06,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,10,13.9,0,0,0,0,0,普通推广
20230405,全部,1001313761,海投新客推广,花西子-蜜粉/散粉,10049372380597,115,9,7.83,59.40,516.52,6.60,0,0.00,0,0.00,0,0.00,0,0.00,1,2,3,0.00,0.00,0,27,14.4,0,0,0,0,0,普通推广
20230402,全部,626847635,经典海投计划,花西子-口红,10048983091897,115,1,0.87,1.61,14.00,1.61,0,0.00,0,0.00,0,0.00,0,0.00,5,0,5,0.00,0.00,0,28,20.4,0,0,0,0,0,普通推广
20230413,全部,1001313761,海投新客推广,花西子-粉底液/膏,10043810570515,115,9,7.83,83.99,730.35,9.33,0,0.00,0,0.00,0,0.00,0,0.00,0,3,3,0.00,0.00,0,40,26.1,0,0,0,0,0,普通推广
20230410,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10037476980727,115,2,1.74,4.43,38.52,2.22,0,0.00,0,0.00,0,0.00,0,0.00,3,3,6,0.00,0.00,0,8,56.0,0,0,0,0,0,普通推广
20230423,全部,1185208742,海投新客推广_品牌近180天未购,花西子-粉饼,10032171629837,115,5,4.35,57.95,503.91,11.59,0,0.00,1,179.00,1,179.00,0,0.00,0,1,1,20.00,3.09,1,15,4.2,0,0,0,0,0,普通推广
20230414,全部,1001313761,海投新客推广,花西子-粉饼,10032171629837,115,10,8.70,69.86,607.48,6.99,0,0.00,0,0.00,0,0.00,0,0.00,6,2,8,0.00,0.00,0,66,5.6,0,0,0,0,0,普通推广
20230416,全部,626847635,经典海投计划,花西子-口红,10029981109605,115,2,1.74,3.19,27.74,1.60,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,5.0,0,0,0,0,0,普通推广
20230403,全部,1001313761,海投新客推广,花西子-气垫CC/CC霜,10021040859994,115,2,1.74,7.65,66.52,3.83,0,0.00,0,0.00,0,0.00,0,0.00,0,1,1,0.00,0.00,0,1,1.0,0,0,0,0,0,普通推广
20230410,全部,1001313761,海投新客推广,花西子-眉笔/眉粉/眉膏,67719426908,115,10,8.70,52.87,459.74,5.29,0,0.00,2,158.00,2,158.00,0,0.00,0,2,2,20.00,2.99,2,15,20.4,2,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-粉饼,65658318805,115,3,2.61,25.08,218.09,8.36,1,179.00,0,0.00,1,179.00,0,0.00,2,0,2,33.33,7.14,0,7,18.9,0,0,0,0,0,普通推广
20230416,全部,1001313761,海投新客推广,花西子-眉笔/眉粉/眉膏,65655997099,115,5,4.35,20.81,180.96,4.16,0,0.00,2,158.00,2,158.00,0,0.00,1,5,6,40.00,7.59,1,19,21.5,4,0,0,0,0,普通推广
20230406,全部,1001313761,海投新客推广,花西子-粉底液/膏,10060509308535,114,1,0.88,1.51,13.25,1.51,0,0.00,0,0.00,0,0.00,0,0.00,0,1,1,0.00,0.00,0,3,11.7,0,0,0,0,0,普通推广
20230407,全部,626847635,经典海投计划,花西子-粉底液/膏,10060509308535,114,3,2.63,6.36,55.79,2.12,0,0.00,0,0.00,0,0.00,0,0.00,0,1,1,0.00,0.00,0,8,43.5,0,0,0,0,0,普通推广
20230423,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10057694807143,114,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230414,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10057694807143,114,1,0.88,2.60,22.81,2.60,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,11,52.9,0,0,0,0,0,普通推广
20230411,全部,626847635,经典海投计划,花西子-口红,10048983091897,114,7,6.14,25.55,224.12,3.65,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,34,7.7,0,0,0,0,0,普通推广
20230412,全部,626847635,经典海投计划,花西子-腮红/胭脂,10045415993763,114,2,1.75,11.49,100.79,5.75,1,99.00,0,0.00,1,99.00,0,0.00,1,0,1,50.00,8.62,1,3,46.3,0,0,0,0,0,普通推广
20230424,全部,626847635,经典海投计划,花西子-粉底液/膏,10043810570515,114,4,3.51,26.61,233.42,6.65,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,3,18.7,0,0,0,0,0,普通推广
20230418,全部,626847635,经典海投计划,花西子-粉底液/膏,10043810570513,114,4,3.51,27.67,242.72,6.92,1,269.00,0,0.00,1,269.00,0,0.00,2,2,4,25.00,9.72,0,9,31.1,0,0,0,0,0,普通推广
20230401,全部,1001313761,海投新客推广,花西子-蜜粉/散粉,10042514732633,114,1,0.88,5.14,45.09,5.14,0,0.00,0,0.00,0,0.00,0,0.00,2,0,2,0.00,0.00,0,2,3.5,1,0,0,0,0,普通推广
20230413,全部,1001313761,海投新客推广,花西子-彩妆套装,10041709741613,114,4,3.51,39.48,346.32,9.87,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,9,18.8,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-其它彩妆,10039463716685,114,1,0.88,2.01,17.63,2.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,13.0,0,0,0,0,0,普通推广
20230417,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10037476980727,114,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230416,全部,1001313761,海投新客推广,花西子-唇彩唇蜜/唇釉,10037476980726,114,7,6.14,43.85,384.65,6.26,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,38,10.7,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-其他美妆工具,10031649034175,114,1,0.88,0.19,1.67,0.19,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230406,全部,626847635,经典海投计划,花西子-其他美妆工具,10031649034175,114,5,4.39,3.15,27.63,0.63,1,29.00,0,0.00,1,29.00,0,0.00,2,4,6,20.00,9.21,1,22,24.3,0,0,0,0,0,普通推广
20230406,全部,1001313761,海投新客推广,花西子-气垫BB/BB霜,10021328034427,114,5,4.39,14.37,126.05,2.87,0,0.00,0,0.00,0,0.00,0,0.00,1,2,3,0.00,0.00,0,2,11.0,0,0,0,0,0,普通推广
20230414,全部,1001313761,海投新客推广,花西子-气垫BB/BB霜,10021328034427,114,3,2.63,33.30,292.11,11.10,0,0.00,0,0.00,0,0.00,0,0.00,0,1,1,0.00,0.00,0,7,9.3,0,0,0,0,0,普通推广
20230419,全部,1185208742,海投新客推广_品牌近180天未购,花西子-气垫CC/CC霜,10021040859994,114,7,6.14,23.31,204.47,3.33,0,0.00,1,139.00,1,139.00,0,0.00,1,8,9,14.29,5.96,1,27,13.7,0,0,0,0,0,普通推广
20230417,全部,1001313761,海投新客推广,花西子-蜜粉/散粉,65638174480,114,3,2.63,36.98,324.39,12.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,9,4.2,0,0,0,0,0,普通推广
20230424,全部,1185208742,海投新客推广_品牌近180天未购,花西子-蜜粉/散粉,10067561251804,113,13,11.50,108.51,960.27,8.35,0,0.00,0,0.00,0,0.00,0,0.00,4,2,6,0.00,0.00,0,25,10.3,0,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10067561251804,113,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230421,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10059886080791,113,1,0.88,1.92,16.99,1.92,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,13.0,0,0,0,0,0,普通推广
20230401,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10048533931581,113,1,0.88,2.04,18.05,2.04,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,1.0,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10048533931581,113,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230424,全部,626847635,经典海投计划,花西子-口红,10048028610108,113,1,0.88,3.82,33.81,3.82,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230416,全部,626847635,经典海投计划,花西子-口红,10047777898831,113,4,3.54,12.82,113.45,3.21,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,5,118.4,0,0,0,0,0,普通推广
20230410,全部,1001313761,海投新客推广,花西子-彩妆套装,10047689998403,113,8,7.08,86.70,767.26,10.84,0,0.00,1,1314.00,1,1314.00,0,0.00,0,1,1,12.50,15.16,1,18,16.1,0,0,0,0,1,普通推广
20230413,全部,1001313761,海投新客推广,花西子-修容/阴影,10046066441178,113,6,5.31,25.99,230.00,4.33,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,8,49.8,0,0,0,0,0,普通推广
20230409,全部,1001313761,海投新客推广,花西子-粉底液/膏,10043810570515,113,7,6.19,58.05,513.72,8.29,0,0.00,1,269.00,1,269.00,0,0.00,2,8,10,14.29,4.63,1,45,18.0,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-卸妆,10043755049206,113,4,3.54,19.44,172.04,4.86,0,0.00,0,0.00,0,0.00,0,0.00,3,1,4,0.00,0.00,0,12,20.6,0,0,0,0,0,普通推广
20230412,全部,626847635,经典海投计划,花西子-彩妆套装,10041709741613,113,4,3.54,31.65,280.09,7.91,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,3,30.0,0,0,0,0,0,普通推广
20230401,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10038416971360,113,4,3.54,8.74,77.35,2.19,0,0.00,1,368.00,1,368.00,0,0.00,1,2,3,25.00,42.11,1,16,19.6,0,0,0,0,0,普通推广
20230408,全部,626847635,经典海投计划,花西子-其他美妆工具,10031649034175,113,4,3.54,2.11,18.67,0.53,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,4,7.5,0,0,0,0,0,普通推广
20230422,全部,626847635,经典海投计划,花西子-口红,10025478050140,113,2,1.77,3.98,35.22,1.99,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,4.0,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10067561251804,112,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230421,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10053144187553,112,2,1.79,3.74,33.39,1.87,0,0.00,0,0.00,0,0.00,0,0.00,1,2,3,0.00,0.00,0,4,14.5,0,0,0,0,0,普通推广
20230417,全部,1185208742,海投新客推广_品牌近180天未购,花西子-粉底液/膏,10043810570513,112,8,7.14,62.35,556.70,7.79,0,0.00,0,0.00,0,0.00,0,0.00,2,0,2,0.00,0.00,0,14,20.4,0,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10037476980727,112,1,0.89,1.77,15.80,1.77,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,8.0,0,0,0,0,0,普通推广
20230407,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10037476980727,112,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230411,全部,1001313761,海投新客推广,花西子-蜜粉/散粉,10025033943234,112,1,0.89,5.41,48.30,5.41,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,3,4.3,1,0,0,0,0,普通推广
20230416,全部,626847635,经典海投计划,花西子-气垫BB/BB霜,10021328034428,112,1,0.89,10.50,93.75,10.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230414,全部,626847635,经典海投计划,花西子-气垫BB/BB霜,10021328034428,112,1,0.89,2.69,24.02,2.69,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230409,全部,626847635,经典海投计划,花西子-修容/阴影,65647140196,112,3,2.68,3.81,34.02,1.27,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,1,3.0,0,0,0,0,0,普通推广
20230405,全部,626847635,经典海投计划,花西子-修容/阴影,65647140196,112,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
